order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
82681,6705,2023-03-19,325,7,251.64,1761.48,Cancelled,
82682,1893,2022-04-24,244,7,256.13,1792.91,Pending,
82683,5604,2023-04-10,144,3,237.9,713.7,Completed,2023-04-13
82684,9179,2023-10-06,15,2,203.58,407.16,Completed,2023-10-08
82685,9398,2022-12-17,390,7,371.57,2600.99,Pending,
82686,1528,2024-10-25,421,3,232.2,696.6,Completed,2024-10-28
82687,7526,2023-09-27,247,3,327.66,982.98,Completed,2023-09-28
82688,2301,2023-12-07,1,7,321.52,2250.64,Pending,
82689,5756,2024-11-02,123,4,475.68,1902.72,Completed,2024-11-06
82690,5513,2023-11-02,143,10,499.79,4997.9,Completed,2023-11-09
82691,251,2023-08-27,478,3,250.01,750.03,Completed,2023-09-02
82692,2376,2022-05-05,269,3,210.37,631.11,Completed,2022-05-11
82693,2780,2022-10-02,117,7,352.09,2464.63,Cancelled,
82694,322,2022-11-20,291,9,225.73,2031.57,Pending,
82695,5435,2022-10-12,111,1,425.54,425.54,Completed,2022-10-17
82696,8661,2023-05-29,250,7,83.58,585.06,Pending,
82697,6181,2023-01-23,488,7,149.85,1048.95,Completed,2023-01-24
82698,6727,2024-08-23,462,4,393.21,1572.84,Pending,
82699,2422,2022-09-12,80,10,239.23,2392.3,Completed,2022-09-15
82700,6932,2024-03-09,162,10,490.5,4905.0,Completed,2024-03-16
82701,6739,2022-03-15,29,2,68.55,137.1,Cancelled,
82702,9424,2024-01-27,433,7,247.85,1734.95,Completed,2024-02-01
82703,5494,2024-08-27,248,3,228.01,684.03,Completed,2024-08-30
82704,3217,2022-09-22,225,9,188.18,1693.62,Completed,2022-09-26
82705,8043,2024-12-07,20,7,195.46,1368.22,Cancelled,
82706,9514,2024-04-22,276,10,260.11,2601.1,Completed,2024-04-29
82707,2895,2024-02-06,423,2,278.59,557.18,Cancelled,
82708,1695,2023-09-28,95,1,193.29,193.29,Cancelled,
82709,8035,2023-01-09,338,3,157.3,471.9,Pending,
82710,2331,2022-09-13,480,2,271.12,542.24,Completed,2022-09-20
82711,2390,2024-10-21,364,10,11.97,119.7,Completed,2024-10-26
82712,563,2023-06-27,16,2,252.12,504.24,Completed,2023-07-01
82713,7870,2024-06-07,340,8,293.84,2350.72,Pending,
82714,8095,2024-01-26,167,6,436.83,2620.98,Completed,2024-02-01
82715,3974,2024-08-02,386,9,268.31,2414.79,Pending,
82716,5042,2024-07-15,145,5,408.05,2040.25,Pending,
82717,5818,2022-03-08,355,4,54.6,218.4,Completed,2022-03-09
82718,6769,2024-03-21,207,9,323.45,2911.05,Pending,
82719,2133,2023-11-30,117,6,352.09,2112.54,Completed,2023-12-05
82720,9823,2023-09-06,369,1,335.55,335.55,Pending,
82721,7210,2023-03-02,354,4,123.44,493.76,Completed,2023-03-06
82722,7080,2024-02-23,43,1,136.28,136.28,Completed,2024-02-24
82723,2063,2024-11-03,483,7,55.7,389.9,Completed,2024-11-09
82724,94,2023-01-27,429,5,124.03,620.15,Completed,2023-01-29
82725,3511,2022-02-22,354,8,123.44,987.52,Completed,2022-02-28
82726,9401,2022-11-02,493,10,204.41,2044.1,Completed,2022-11-04
82727,8051,2023-10-02,298,10,186.64,1866.4,Cancelled,
82728,3577,2024-02-12,449,4,185.68,742.72,Pending,
82729,6280,2024-11-20,289,7,137.03,959.21,Pending,
82730,2065,2022-07-05,277,9,179.64,1616.76,Cancelled,
82731,6756,2024-10-17,121,10,498.33,4983.3,Completed,2024-10-23
82732,1943,2023-05-31,323,3,148.65,445.95,Completed,2023-06-07
82733,6394,2023-10-19,187,4,186.06,744.24,Completed,2023-10-25
82734,1481,2023-07-06,319,3,345.86,1037.58,Completed,2023-07-13
82735,9574,2022-04-09,7,9,303.84,2734.56,Completed,2022-04-11
82736,2193,2022-10-04,277,8,179.64,1437.12,Completed,2022-10-06
82737,6042,2024-11-15,365,4,91.87,367.48,Completed,2024-11-19
82738,8878,2024-10-31,5,9,380.61,3425.49,Completed,2024-11-06
82739,5902,2024-09-14,434,1,332.03,332.03,Completed,2024-09-17
82740,5444,2023-04-25,457,1,340.35,340.35,Cancelled,
82741,3234,2023-03-27,450,9,384.97,3464.73,Completed,2023-03-29
82742,7088,2024-06-08,467,1,442.13,442.13,Pending,
82743,746,2022-03-10,208,8,247.68,1981.44,Completed,2022-03-12
82744,6891,2022-08-27,201,2,167.64,335.28,Pending,
82745,3949,2024-10-03,125,3,151.64,454.92,Completed,2024-10-05
82746,2610,2022-09-07,133,5,34.81,174.05,Completed,2022-09-13
82747,425,2023-03-04,66,7,83.8,586.6,Pending,
82748,9347,2023-01-03,206,3,114.67,344.01,Completed,2023-01-06
82749,1175,2024-01-10,407,10,382.01,3820.1,Cancelled,
82750,8724,2024-01-05,64,6,432.98,2597.88,Completed,2024-01-07
82751,268,2023-02-10,325,7,251.64,1761.48,Completed,2023-02-14
82752,6412,2022-10-15,299,5,252.03,1260.15,Cancelled,
82753,6773,2024-09-18,182,10,395.36,3953.6,Completed,2024-09-24
82754,2193,2023-09-03,12,7,325.78,2280.46,Completed,2023-09-07
82755,2237,2022-09-25,64,3,432.98,1298.94,Completed,2022-09-26
82756,3082,2024-12-11,437,10,55.6,556.0,Pending,
82757,9077,2022-07-06,177,10,182.68,1826.8,Completed,2022-07-08
82758,6060,2022-12-09,435,2,45.61,91.22,Cancelled,
82759,7281,2023-07-24,213,7,210.91,1476.37,Cancelled,
82760,4320,2023-04-16,324,10,407.67,4076.7,Completed,2023-04-18
82761,6153,2022-08-06,397,5,239.39,1196.95,Cancelled,
82762,6071,2024-05-19,481,10,277.11,2771.1,Completed,2024-05-21
82763,7949,2024-01-09,453,1,41.61,41.61,Cancelled,
82764,4970,2024-07-13,116,7,95.01,665.07,Cancelled,
82765,8691,2022-09-25,409,4,291.68,1166.72,Completed,2022-09-29
82766,3157,2024-04-20,430,8,379.03,3032.24,Completed,2024-04-21
82767,9600,2024-10-29,15,6,203.58,1221.48,Completed,2024-11-04
82768,1423,2024-06-24,404,9,457.65,4118.85,Completed,2024-07-01
82769,8155,2023-07-20,439,4,393.3,1573.2,Cancelled,
82770,8476,2022-05-06,454,6,462.13,2772.78,Completed,2022-05-12
82771,1063,2022-04-14,465,2,278.2,556.4,Pending,
82772,4089,2022-06-18,152,3,306.39,919.17,Completed,2022-06-19
82773,2010,2024-08-24,233,1,220.93,220.93,Completed,2024-08-31
82774,4819,2024-06-29,82,5,338.03,1690.15,Cancelled,
82775,848,2023-05-10,19,3,431.25,1293.75,Completed,2023-05-15
82776,6682,2024-02-03,87,4,335.45,1341.8,Completed,2024-02-10
82777,8347,2022-08-12,385,1,379.31,379.31,Cancelled,
82778,3002,2022-12-11,294,2,258.98,517.96,Pending,
82779,9574,2024-10-26,201,2,167.64,335.28,Pending,
82780,4345,2022-05-09,6,10,478.82,4788.2,Completed,2022-05-13
82781,1493,2022-02-20,68,7,115.35,807.45,Completed,2022-02-25
82782,8413,2024-11-07,290,2,275.01,550.02,Completed,2024-11-11
82783,6325,2022-12-10,280,7,130.56,913.92,Completed,2022-12-16
82784,7612,2024-04-18,29,8,68.55,548.4,Completed,2024-04-25
82785,7660,2022-06-16,252,8,51.78,414.24,Cancelled,
82786,8245,2024-09-28,208,4,247.68,990.72,Completed,2024-09-30
82787,4312,2022-06-20,184,9,267.77,2409.93,Completed,2022-06-25
82788,5167,2024-10-21,89,7,225.73,1580.11,Completed,2024-10-26
82789,4394,2022-02-04,111,7,425.54,2978.78,Completed,2022-02-11
82790,2878,2024-01-21,409,10,291.68,2916.8,Completed,2024-01-26
82791,8168,2023-12-22,51,9,324.52,2920.68,Completed,2023-12-25
82792,3813,2024-06-29,42,7,110.8,775.6,Completed,2024-06-30
82793,1386,2024-05-28,239,4,365.05,1460.2,Pending,
82794,4097,2022-01-09,420,3,129.95,389.85,Completed,2022-01-15
82795,9504,2023-11-13,436,9,161.76,1455.84,Pending,
82796,5401,2023-03-31,196,9,224.47,2020.23,Completed,2023-04-07
82797,5867,2022-03-19,263,4,120.83,483.32,Pending,
82798,605,2024-12-08,17,7,127.08,889.56,Completed,2024-12-10
82799,2671,2023-08-01,125,4,151.64,606.56,Completed,2023-08-08
82800,2483,2024-09-09,250,10,83.58,835.8,Completed,2024-09-15
82801,8057,2023-06-12,477,2,476.16,952.32,Cancelled,
82802,4844,2023-09-08,426,8,240.37,1922.96,Pending,
82803,8234,2022-07-25,340,9,293.84,2644.56,Pending,
82804,9551,2023-10-05,149,6,435.34,2612.04,Pending,
82805,7490,2024-02-09,58,8,50.69,405.52,Completed,2024-02-10
82806,4493,2023-05-25,148,3,129.94,389.82,Completed,2023-05-26
82807,4693,2024-10-11,97,8,220.74,1765.92,Pending,
82808,991,2023-10-02,384,6,93.34,560.04,Pending,
82809,575,2022-04-10,386,2,268.31,536.62,Completed,2022-04-11
82810,7031,2022-03-18,388,5,309.39,1546.95,Pending,
82811,9632,2024-05-21,25,7,306.44,2145.08,Completed,2024-05-25
82812,9373,2023-06-24,291,5,225.73,1128.65,Completed,2023-07-01
82813,6678,2024-08-06,303,3,277.25,831.75,Completed,2024-08-08
82814,1974,2022-05-01,289,10,137.03,1370.3,Pending,
82815,7078,2024-05-29,347,1,100.17,100.17,Completed,2024-06-04
82816,6307,2024-07-21,101,10,381.81,3818.1,Pending,
82817,9568,2024-02-25,129,3,411.95,1235.85,Cancelled,
82818,4602,2024-02-23,160,4,435.45,1741.8,Completed,2024-02-25
82819,2536,2024-03-14,491,4,381.93,1527.72,Pending,
82820,2843,2024-04-15,267,10,426.33,4263.3,Completed,2024-04-18
82821,2510,2024-02-23,396,3,162.77,488.31,Cancelled,
82822,6944,2023-10-16,354,10,123.44,1234.4,Completed,2023-10-19
82823,3990,2022-12-16,160,9,435.45,3919.05,Completed,2022-12-17
82824,7921,2022-09-18,478,1,250.01,250.01,Pending,
82825,9012,2022-09-06,149,4,435.34,1741.36,Cancelled,
82826,2260,2023-07-30,314,6,88.47,530.82,Cancelled,
82827,1460,2023-05-24,122,8,129.44,1035.52,Completed,2023-05-27
82828,3691,2023-06-28,64,5,432.98,2164.9,Completed,2023-07-02
82829,9780,2023-09-28,85,9,329.75,2967.75,Pending,
82830,3045,2022-01-17,301,7,104.09,728.63,Completed,2022-01-20
82831,7400,2024-08-31,190,3,167.36,502.08,Completed,2024-09-03
82832,9657,2022-06-06,305,6,122.18,733.08,Pending,
82833,9573,2024-05-13,176,8,103.61,828.88,Cancelled,
82834,2875,2023-02-20,174,8,451.1,3608.8,Completed,2023-02-27
82835,8910,2023-04-25,56,5,372.5,1862.5,Completed,2023-05-01
82836,6601,2024-09-22,199,7,300.59,2104.13,Cancelled,
82837,2759,2024-09-14,185,4,483.86,1935.44,Completed,2024-09-17
82838,3968,2022-02-09,308,3,41.51,124.53,Cancelled,
82839,4185,2023-09-23,494,7,167.01,1169.07,Completed,2023-09-24
82840,8737,2023-11-24,349,8,177.66,1421.28,Completed,2023-11-27
82841,8843,2023-02-15,81,2,260.15,520.3,Cancelled,
82842,3396,2022-02-14,460,5,79.62,398.1,Completed,2022-02-17
82843,1108,2022-02-01,349,4,177.66,710.64,Completed,2022-02-03
82844,9778,2024-05-28,66,3,83.8,251.4,Completed,2024-06-02
82845,1180,2024-03-08,306,4,402.81,1611.24,Pending,
82846,3645,2022-07-12,91,3,222.74,668.22,Pending,
82847,6083,2024-07-04,253,10,482.38,4823.8,Completed,2024-07-06
82848,7853,2024-05-07,478,4,250.01,1000.04,Completed,2024-05-10
82849,1202,2022-05-23,82,10,338.03,3380.3,Completed,2022-05-27
82850,2165,2024-12-30,198,2,474.76,949.52,Completed,2025-01-01
82851,7859,2022-10-07,284,4,23.31,93.24,Completed,2022-10-09
82852,6834,2024-08-31,247,10,327.66,3276.6,Completed,2024-09-06
82853,4078,2023-02-17,20,6,195.46,1172.76,Pending,
82854,6098,2024-05-26,55,1,153.19,153.19,Cancelled,
82855,4388,2022-11-30,436,8,161.76,1294.08,Cancelled,
82856,6948,2022-05-09,478,6,250.01,1500.06,Cancelled,
82857,5607,2023-10-26,368,2,362.83,725.66,Completed,2023-10-27
82858,3941,2024-02-10,470,1,266.22,266.22,Cancelled,
82859,5379,2024-09-01,266,5,322.38,1611.9,Pending,
82860,7243,2022-03-07,91,10,222.74,2227.4,Cancelled,
82861,3529,2024-12-27,50,2,106.11,212.22,Completed,2024-12-30
82862,9192,2024-09-26,461,3,62.45,187.35,Pending,
82863,7135,2022-04-27,388,8,309.39,2475.12,Completed,2022-05-01
82864,3443,2024-11-22,321,7,487.81,3414.67,Completed,2024-11-28
82865,1931,2022-07-25,341,1,78.15,78.15,Completed,2022-07-31
82866,7862,2024-01-03,167,8,436.83,3494.64,Pending,
82867,6344,2024-07-27,269,6,210.37,1262.22,Cancelled,
82868,8784,2023-08-09,51,10,324.52,3245.2,Completed,2023-08-12
82869,5278,2023-08-03,474,7,257.86,1805.02,Completed,2023-08-04
82870,816,2023-08-29,178,10,200.92,2009.2,Completed,2023-09-01
82871,4956,2022-06-30,482,9,273.31,2459.79,Completed,2022-07-01
82872,657,2022-02-11,350,3,339.93,1019.79,Completed,2022-02-17
82873,9625,2023-02-22,421,4,232.2,928.8,Completed,2023-02-23
82874,2443,2024-05-02,174,10,451.1,4511.0,Completed,2024-05-04
82875,7778,2023-03-25,14,7,165.52,1158.64,Completed,2023-03-26
82876,1983,2023-08-18,445,7,193.05,1351.35,Completed,2023-08-21
82877,5272,2023-01-22,344,7,73.35,513.45,Completed,2023-01-23
82878,8412,2023-02-24,29,6,68.55,411.3,Completed,2023-02-28
82879,3910,2023-05-10,279,9,279.31,2513.79,Completed,2023-05-16
82880,5992,2024-11-08,397,6,239.39,1436.34,Cancelled,
82881,9500,2022-11-22,420,1,129.95,129.95,Cancelled,
82882,7630,2023-05-03,227,4,332.66,1330.64,Completed,2023-05-04
82883,7332,2022-03-01,90,8,420.73,3365.84,Pending,
82884,3836,2023-03-30,141,1,44.82,44.82,Completed,2023-04-02
82885,2051,2022-02-16,408,5,283.45,1417.25,Completed,2022-02-23
82886,8761,2022-04-05,52,8,498.07,3984.56,Pending,
82887,424,2022-03-15,19,8,431.25,3450.0,Completed,2022-03-19
82888,4817,2024-07-17,326,7,472.89,3310.23,Completed,2024-07-23
82889,8283,2022-09-02,245,1,42.98,42.98,Completed,2022-09-04
82890,6012,2022-01-05,399,6,125.21,751.26,Completed,2022-01-08
82891,8377,2023-12-08,52,5,498.07,2490.35,Completed,2023-12-15
82892,10038,2023-02-25,203,1,70.24,70.24,Completed,2023-02-26
82893,7158,2022-06-12,491,1,381.93,381.93,Completed,2022-06-13
82894,6447,2024-08-04,472,3,354.46,1063.38,Completed,2024-08-08
82895,9262,2022-05-19,176,4,103.61,414.44,Cancelled,
82896,914,2024-04-24,77,3,470.48,1411.44,Completed,2024-05-01
82897,3244,2024-08-04,76,1,166.46,166.46,Completed,2024-08-07
82898,1783,2022-09-23,431,6,31.58,189.48,Completed,2022-09-30
82899,336,2022-04-05,104,5,80.43,402.15,Cancelled,
82900,7681,2023-11-07,295,5,340.65,1703.25,Cancelled,
82901,5689,2023-03-03,161,7,26.61,186.27,Pending,
82902,1982,2024-04-08,400,10,50.77,507.7,Completed,2024-04-12
82903,6358,2023-03-16,102,2,14.59,29.18,Pending,
82904,890,2022-04-27,377,1,225.51,225.51,Completed,2022-05-03
82905,657,2024-04-23,162,10,490.5,4905.0,Cancelled,
82906,4153,2023-10-03,103,1,24.93,24.93,Pending,
82907,4256,2024-07-14,160,8,435.45,3483.6,Cancelled,
82908,7905,2024-04-17,284,3,23.31,69.93,Completed,2024-04-18
82909,7813,2024-08-22,166,5,430.37,2151.85,Pending,
82910,275,2022-03-13,419,1,57.97,57.97,Pending,
82911,1852,2022-08-31,475,4,245.9,983.6,Completed,2022-09-02
82912,5546,2024-12-03,461,7,62.45,437.15,Completed,2024-12-07
82913,9100,2023-09-10,17,3,127.08,381.24,Completed,2023-09-12
82914,6503,2024-02-22,1,10,321.52,3215.2,Pending,
82915,8223,2022-05-14,245,6,42.98,257.88,Completed,2022-05-20
82916,4383,2024-06-12,49,4,311.59,1246.36,Completed,2024-06-17
82917,2794,2023-07-04,283,5,317.71,1588.55,Completed,2023-07-07
82918,2290,2024-01-21,318,1,244.06,244.06,Pending,
82919,9069,2022-05-01,218,2,302.2,604.4,Cancelled,
82920,8771,2023-09-08,241,10,249.59,2495.9,Completed,2023-09-10
82921,470,2022-11-17,259,7,151.42,1059.94,Completed,2022-11-19
82922,611,2024-02-03,224,9,50.42,453.78,Completed,2024-02-06
82923,1155,2023-09-14,25,10,306.44,3064.4,Completed,2023-09-20
82924,3076,2022-05-22,272,8,237.21,1897.68,Cancelled,
82925,8575,2022-04-22,228,1,61.34,61.34,Completed,2022-04-23
82926,7509,2023-08-11,371,8,113.47,907.76,Completed,2023-08-12
82927,2187,2024-08-25,268,3,77.94,233.82,Cancelled,
82928,3093,2022-09-13,335,9,162.67,1464.03,Pending,
82929,6845,2023-11-05,239,1,365.05,365.05,Cancelled,
82930,8451,2024-04-18,,4,50.69,202.76,Pending,
82931,9847,2023-12-08,206,9,114.67,1032.03,Cancelled,
82932,4720,2024-03-16,94,2,417.28,834.56,Pending,
82933,1283,2022-03-06,300,8,353.5,2828.0,Completed,2022-03-08
82934,1499,2023-08-02,483,5,55.7,278.5,Completed,2023-08-03
82935,9683,2024-07-22,382,6,190.36,1142.16,Completed,2024-07-25
82936,150,2024-03-09,314,5,88.47,442.35,Cancelled,
82937,859,2022-10-18,29,2,68.55,137.1,Pending,
82938,4637,2023-06-03,444,9,231.64,2084.76,Completed,2023-06-07
82939,808,2022-08-09,433,1,247.85,247.85,Cancelled,
82940,3451,2023-10-31,23,2,229.59,459.18,Pending,
82941,5938,2023-02-15,267,10,426.33,4263.3,Completed,2023-02-19
82942,5421,2023-10-26,455,4,352.31,1409.24,Completed,2023-10-28
82943,4170,2023-11-20,158,4,419.55,1678.2,Completed,2023-11-24
82944,8484,2023-05-23,165,4,172.59,690.36,Cancelled,
82945,5069,2022-10-27,77,7,470.48,3293.36,Pending,
82946,861,2022-10-05,298,7,186.64,1306.48,Cancelled,
82947,39,2022-03-13,160,10,435.45,4354.5,Completed,2022-03-19
82948,3861,2024-02-19,49,5,311.59,1557.95,Completed,2024-02-26
82949,5668,2023-11-28,337,4,240.07,960.28,Pending,
82950,3615,2022-03-12,293,4,490.11,1960.44,Pending,
82951,6304,2024-02-15,90,3,420.73,1262.19,Completed,2024-02-16
82952,7487,2023-06-03,35,9,271.92,2447.28,Cancelled,
82953,3642,2023-08-10,4,3,352.16,1056.48,Completed,2023-08-11
82954,7810,2024-08-20,370,3,386.07,1158.21,Cancelled,
82955,7029,2023-05-10,293,8,490.11,3920.88,Completed,2023-05-17
82956,8424,2024-08-12,375,9,451.93,4067.37,Completed,2024-08-18
82957,5997,2024-11-09,13,6,233.82,1402.92,Cancelled,
82958,7795,2024-02-22,359,1,457.05,457.05,Cancelled,
82959,9540,2023-01-06,497,9,69.64,626.76,Completed,2023-01-08
82960,6544,2022-06-25,487,2,287.19,574.38,Completed,2022-06-29
82961,2003,2024-04-13,496,1,413.3,413.3,Cancelled,
82962,3656,2024-08-01,271,7,73.11,511.77,Completed,2024-08-08
82963,7993,2024-10-24,172,8,436.07,3488.56,Completed,2024-10-31
82964,9944,2023-02-20,303,2,277.25,554.5,Cancelled,
82965,1266,2022-01-29,272,5,237.21,1186.05,Cancelled,
82966,9900,2023-07-11,352,6,329.71,1978.26,Pending,
82967,3750,2024-08-07,130,3,80.1,240.3,Completed,2024-08-10
82968,5869,2022-08-01,470,4,266.22,1064.88,Completed,2022-08-04
82969,4207,2022-09-02,153,8,206.96,1655.68,Completed,2022-09-07
82970,4012,2023-10-21,342,2,14.37,28.74,Completed,2023-10-24
82971,9106,2024-07-06,304,10,320.66,3206.6,Completed,2024-07-12
82972,7514,2024-01-18,103,5,24.93,124.65,Pending,
82973,7544,2022-11-16,265,7,483.3,3383.1,Completed,2022-11-19
82974,6191,2022-02-17,447,8,160.52,1284.16,Completed,2022-02-21
82975,8090,2024-10-09,358,8,454.43,3635.44,Completed,2024-10-11
82976,4828,2022-03-16,313,7,140.85,985.95,Completed,2022-03-19
82977,6730,2022-09-13,42,3,110.8,332.4,Completed,2022-09-18
82978,6137,2024-06-23,100,9,94.96,854.64,Completed,2024-06-27
82979,7490,2023-02-23,118,7,361.44,2530.08,Completed,2023-02-24
82980,2017,2023-04-17,485,7,108.89,762.23,Completed,2023-04-18
82981,5633,2022-03-09,120,3,156.57,469.71,Pending,
82982,3753,2023-01-16,20,4,195.46,781.84,Pending,
82983,4197,2023-04-05,303,2,277.25,554.5,Pending,
82984,1321,2023-09-15,91,2,222.74,445.48,Cancelled,
82985,357,2024-02-22,445,9,193.05,1737.45,Cancelled,
82986,8642,2024-06-24,256,5,407.53,2037.65,Completed,2024-06-27
82987,3978,2024-10-10,201,6,167.64,1005.84,Cancelled,
82988,6978,2023-10-12,258,10,174.16,1741.6,Pending,
82989,3753,2024-03-16,378,9,33.58,302.22,Completed,2024-03-17
82990,1545,2024-08-31,312,2,447.99,895.98,Completed,2024-09-01
82991,5528,2023-03-06,151,6,464.2,2785.2,Cancelled,
82992,2391,2024-01-29,492,9,315.77,2841.93,Pending,
82993,5386,2024-02-11,344,3,73.35,220.05,Completed,2024-02-17
82994,8201,2023-01-17,441,4,193.46,773.84,Completed,2023-01-22
82995,3327,2024-09-29,12,6,325.78,1954.68,Completed,2024-10-05
82996,956,2024-04-29,8,6,44.01,264.06,Cancelled,
82997,1496,2022-12-07,37,9,208.5,1876.5,Completed,2022-12-10
82998,8754,2024-11-25,85,1,329.75,329.75,Cancelled,
82999,3048,2024-02-17,398,4,457.8,1831.2,Pending,
83000,9675,2024-08-12,449,7,185.68,1299.76,Cancelled,
83001,1312,2024-11-08,133,6,34.81,208.86,Completed,2024-11-13
83002,8127,2022-02-06,290,6,275.01,1650.06,Completed,2022-02-12
83003,2475,2024-10-18,159,5,271.6,1358.0,Completed,2024-10-20
83004,333,2023-07-06,50,8,106.11,848.88,Pending,
83005,1743,2023-10-03,479,10,87.79,877.9,Completed,2023-10-08
83006,8956,2024-07-26,57,9,105.78,952.02,Completed,2024-08-02
83007,6011,2022-06-18,370,8,386.07,3088.56,Pending,
83008,3317,2023-04-22,115,7,287.08,2009.56,Cancelled,
83009,1014,2023-10-01,47,9,44.66,401.94,Completed,2023-10-04
83010,6868,2022-03-25,331,5,341.8,1709.0,Cancelled,
83011,1898,2022-07-19,368,9,362.83,3265.47,Completed,2022-07-23
83012,7415,2022-07-10,194,5,372.42,1862.1,Pending,
83013,3177,2022-10-17,146,5,336.72,1683.6,Completed,2022-10-21
83014,6364,2023-04-26,26,5,459.65,2298.25,Cancelled,
83015,43,2023-05-22,400,8,50.77,406.16,Pending,
83016,4596,2022-04-29,178,7,200.92,1406.44,Completed,2022-05-05
83017,6597,2024-03-14,54,8,353.25,2826.0,Pending,
83018,8973,2023-07-20,13,7,233.82,1636.74,Pending,
83019,8308,2022-03-15,323,7,148.65,1040.55,Completed,2022-03-21
83020,5335,2023-01-12,209,7,37.51,262.57,Completed,2023-01-13
83021,3868,2022-01-09,223,8,285.33,2282.64,Cancelled,
83022,1235,2024-06-04,203,3,70.24,210.72,Completed,2024-06-05
83023,2605,2023-08-14,194,3,372.42,1117.26,Cancelled,
83024,4638,2024-04-20,197,2,451.34,902.68,Cancelled,
83025,3620,2022-10-14,284,6,23.31,139.86,Completed,2022-10-19
83026,8658,2022-01-05,240,1,102.65,102.65,Completed,2022-01-08
83027,9552,2024-02-22,347,3,100.17,300.51,Completed,2024-02-23
83028,6155,2023-04-13,354,9,123.44,1110.96,Pending,
83029,7065,2022-04-13,377,3,225.51,676.53,Cancelled,
83030,4316,2023-11-06,59,1,320.37,320.37,Completed,2023-11-07
83031,9301,2022-07-02,347,9,100.17,901.53,Completed,2022-07-08
83032,9076,2023-07-19,169,1,436.93,436.93,Completed,2023-07-23
83033,6833,2022-05-28,332,2,281.13,562.26,Cancelled,
83034,241,2022-03-10,453,10,41.61,416.1,Cancelled,
83035,7278,2023-02-07,332,7,281.13,1967.91,Pending,
83036,300,2022-08-13,297,2,227.71,455.42,Pending,
83037,2363,2023-02-28,301,1,104.09,104.09,Completed,2023-03-02
83038,2025,2022-08-09,387,5,98.3,491.5,Completed,2022-08-13
83039,5457,2023-02-13,357,7,241.34,1689.38,Completed,2023-02-14
83040,4654,2023-10-31,446,8,487.24,3897.92,Completed,2023-11-05
83041,6654,2022-07-07,497,3,69.64,208.92,Completed,2022-07-12
83042,8901,2022-11-26,454,7,462.13,3234.91,Completed,2022-12-01
83043,6840,2022-08-15,244,2,256.13,512.26,Completed,2022-08-16
83044,8782,2023-03-22,402,1,363.53,363.53,Completed,2023-03-27
83045,7768,2022-06-21,319,4,345.86,1383.44,Cancelled,
83046,1788,2022-08-24,408,10,283.45,2834.5,Pending,
83047,8346,2022-01-30,457,9,340.35,3063.15,Completed,2022-02-06
83048,9790,2022-02-07,25,2,306.44,612.88,Completed,2022-02-10
83049,6081,2023-06-03,154,4,251.7,1006.8,Completed,2023-06-06
83050,1060,2024-08-29,374,7,353.36,2473.52,Cancelled,
83051,3088,2023-04-08,198,8,474.76,3798.08,Completed,2023-04-14
83052,8258,2023-09-25,453,5,41.61,208.05,Completed,2023-09-27
83053,6063,2024-10-11,424,10,423.44,4234.4,Pending,
83054,8698,2022-01-25,456,2,330.51,661.02,Pending,
83055,5105,2022-07-04,254,8,75.01,600.08,Cancelled,
83056,3237,2024-01-22,322,2,124.66,249.32,Completed,2024-01-24
83057,4944,2023-04-04,126,9,140.78,1267.02,Completed,2023-04-05
83058,8570,2023-05-15,245,4,42.98,171.92,Completed,2023-05-16
83059,2084,2024-10-29,164,7,12.6,88.2,Cancelled,
83060,8282,2022-11-16,31,3,202.5,607.5,Pending,
83061,8347,2022-01-20,177,5,182.68,913.4,Completed,2022-01-27
83062,2304,2024-04-03,190,4,167.36,669.44,Pending,
83063,9215,2024-04-20,117,5,352.09,1760.45,Completed,2024-04-25
83064,5222,2022-04-09,350,9,339.93,3059.37,Cancelled,
83065,9472,2023-02-24,44,7,332.63,2328.41,Completed,2023-03-01
83066,6919,2022-09-07,2,8,339.97,2719.76,Cancelled,
83067,7500,2022-07-19,385,7,379.31,2655.17,Completed,2022-07-25
83068,1099,2022-07-30,454,3,462.13,1386.39,Completed,2022-08-03
83069,9289,2024-08-14,34,1,430.52,430.52,Cancelled,
83070,4101,2022-04-07,444,10,231.64,2316.4,Pending,
83071,6310,2024-07-16,388,5,309.39,1546.95,Pending,
83072,7614,2024-02-18,68,6,115.35,692.1,Completed,2024-02-19
83073,913,2023-11-17,485,10,108.89,1088.9,Completed,2023-11-23
83074,3352,2024-07-23,315,10,172.12,1721.2,Cancelled,
83075,4239,2023-08-23,333,8,252.54,2020.32,Cancelled,
83076,7535,2022-03-23,291,4,225.73,902.92,Completed,2022-03-24
83077,7493,2022-06-21,427,4,283.94,1135.76,Completed,2022-06-26
83078,400,2024-09-17,493,5,204.41,1022.05,Cancelled,
83079,3300,2022-02-12,241,10,249.59,2495.9,Completed,2022-02-19
83080,3294,2022-06-03,233,3,220.93,662.79,Completed,2022-06-07
83081,7060,2022-04-07,38,6,35.0,210.0,Completed,2022-04-12
83082,5007,2022-11-30,460,1,79.62,79.62,Cancelled,
83083,8783,2022-01-18,263,6,120.83,724.98,Completed,2022-01-23
83084,9088,2024-04-24,68,3,115.35,346.05,Completed,2024-04-28
83085,9410,2022-10-27,46,10,241.01,2410.1,Cancelled,
83086,2751,2022-10-20,125,8,151.64,1213.12,Completed,2022-10-23
